utterance_id,valence,arousal,dominance,valence_norm,arousal_norm,dominance_norm,text
Ses01F_impro03_F026,1,1,4,0.0,0.0,0.75,"I'm depressed about what happened, still by the events, and feeling powerful."
Ses01F_impro03_M000,2,3,3,0.25,0.5,0.5,"The situation makes me gloomy, conscious, and moderate."
Ses01F_impro03_M001,2,3,3,0.25,0.5,0.5,"This is upset news, making me feel engaged and normal."
Ses01F_impro03_M002,2,3,3,0.25,0.5,0.5,"I'm experiencing a distressed emotion, feeling mindful and capable."
Ses01F_impro03_M003,1,1,4,0.0,0.0,0.75,"I ca n't believe how unhappy this is , I 'm sleepy and require ."
Ses01F_impro03_M004,2,2,3,0.25,0.25,0.5,"I feeling sorrowful and calm right now , balanced to handle this place ."
Ses01F_impro03_M005,2,3,3,0.25,0.5,0.5,That's disappointed! I'm conscious and moderate about it.
Ses01F_impro03_M006,2,3,3,0.25,0.5,0.5,"The situation makes me down, awake, and sufficient."
Ses01F_impro03_M007,2,2,3,0.25,0.25,0.5,Can you believe how unhappy and tranquil this is?
Ses01F_impro03_M008,2,3,2,0.25,0.5,0.25,Can you believe how defeated and mindful this is ?
Ses01F_impro03_M009,2,4,3,0.25,0.75,0.5,"The situation makes me disappointed, stimulated, and standard."
Ses01F_impro03_M010,2,3,3,0.25,0.5,0.5,This sad event has me feeling pursue and reasonable .
Ses01F_impro03_M011,2,2,3,0.25,0.25,0.5,"The situation makes me sad, quiet, and balanced."
Ses01F_impro03_M012,2,2,4,0.25,0.25,0.75,That's sorrowful! I'm drowsy and strong about it.
Ses01F_impro03_M013,2,1,3,0.25,0.0,0.5,Do you feel foiled and quiet roughly this too ?
Ses01F_impro03_M014,2,2,3,0.25,0.25,0.5,"The situation makes me unhappy, placid, and normal."
Ses01F_impro03_M015,2,3,3,0.25,0.5,0.5,"I'm experiencing a upset emotion, feeling involved and balanced."
Ses01F_impro03_M016,3,3,3,0.5,0.5,0.5,"This is mean word , form me feel witting and capable ."
Ses01F_impro03_M017,2,3,3,0.25,0.5,0.5,This down event has me feeling involved and adequate .
Ses01F_impro03_M018,3,4,3,0.5,0.75,0.5,"I feel fairish and energetic in good order now , soften to handgrip this site ."
Ses01F_impro03_M019,3,3,3,0.5,0.5,0.5,That 's decorous ! I 'm interested and normal about it .
Ses01F_impro03_M020,3,3,3,0.5,0.5,0.5,That's fine! I'm focused and standard about it.
Ses01F_impro03_M021,3,3,3,0.5,0.5,0.5,Can you believe how neutral and awake this is?
Ses01F_impro03_M022,2,3,3,0.25,0.5,0.5,Why do I feel so miserable and concern about this ?
Ses01F_impro03_M023,2,1,4,0.25,0.0,0.75,"What a unhappy day , I feel quiet and overtop ."
Ses01F_impro03_M024,3,3,3,0.5,0.5,0.5,Do you feel hold in and mindful roughly this too ?
Ses01F_script01_2_F000,4,3,4,0.75,0.5,0.75,Why do I feel so delighted and aware about this?
Ses01F_script01_2_F001,4,4,4,0.75,0.75,0.75,"I 'm jubilant nearly what chance , energetic by the events , and feeling self-asserting ."
Ses01F_script01_2_F002,4,4,5,0.75,0.75,1.0,"This is content news, making me feel alert and controlling."
Ses01F_script01_2_F003,5,3,5,1.0,0.5,1.0,"I'm joyful about what happened, interested by the events, and feeling bold."
Ses01F_script01_2_F004,4,3,4,0.75,0.5,0.75,"What a thrilled day , I sense concern and controlling ."
Ses01F_script01_2_F005,5,1,5,1.0,0.0,1.0,"I'm excited about what happened, tranquil by the events, and feeling confident."
Ses01F_script01_2_F006,5,1,5,1.0,0.0,1.0,"The situation makes me glad, sleepy, and bold."
Ses01F_script01_2_F007,5,1,5,1.0,0.0,1.0,"How delighted and tranquil this is , relieve oneself me feel confident ."
Ses01F_script01_2_F008,5,1,5,1.0,0.0,1.0,"I'm joyful about what happened, drowsy by the events, and feeling powerful."
Ses01F_script01_2_F009,5,4,5,1.0,0.75,1.0,Why do I feel so pleased and excited about this?
Ses01F_script01_2_F010,5,2,5,1.0,0.25,1.0,"This is excited news, making me feel still and powerful."
Ses01F_script01_2_F011,5,2,5,1.0,0.25,1.0,"How excited and dozy this is , making me smell sheer ."
Ses01F_script01_2_F012,5,1,5,1.0,0.0,1.0,"How happy and loosen up this is , making me look confident ."
Ses01F_script01_2_F013,5,2,5,1.0,0.25,1.0,"I'm experiencing a cheerful emotion, feeling tranquil and dominant."
Ses01F_script01_2_F014,4,3,3,0.75,0.5,0.5,This content event has me feeling knotty and fair .
Ses01F_script01_2_M000,4,3,4,0.75,0.5,0.75,"This is glad newsworthiness , making me feel interest and bold ."
Ses01F_script01_2_M001,3,3,2,0.5,0.5,0.25,That's standard! I'm engaged and helpless about it.
Ses01F_script01_2_M002,3,3,3,0.5,0.5,0.5,"I ca n't believe how neutral this is , I 'm conscious and fair ."
Ses01F_script01_2_M003,4,2,4,0.75,0.25,0.75,This glad event has me feeling sleepy and assertive.
Ses01F_script01_2_M004,4,3,3,0.75,0.5,0.5,This cheerful event has me feeling interested and reasonable.
Ses01F_script01_2_M005,3,4,4,0.5,0.75,0.75,"I 'm experiencing a moderate emotion , feeling frenzied and controlling ."
Ses01F_script01_2_M006,4,2,4,0.75,0.25,0.75,"This is thrilled news , do me feel drowsy and assure ."
Ses01F_script01_2_M007,4,2,4,0.75,0.25,0.75,"What a please day , I flavour placid and knock-down ."
Ses01F_script01_2_M008,4,2,4,0.75,0.25,0.75,Why do I feel so thrilled and peaceful or so this ?
Ses01F_script01_2_M009,4,3,2,0.75,0.5,0.25,"The situation makes me satisfied, conscious, and vulnerable."
Ses01F_script01_2_M010,5,4,4,1.0,0.75,0.75,Do you look worked up and agitated about this too ?
Ses01F_script01_2_M011,4,4,4,0.75,0.75,0.75,"I can't believe how thrilled this is, I'm active and powerful."
Ses01F_script01_2_M012,4,4,4,0.75,0.75,0.75,"What a delighted day, I feel stimulated and bold."
Ses01F_script01_2_M013,4,3,5,0.75,0.5,1.0,"This is excited news , making me spirit interested and confident ."
Ses01F_script01_2_M014,4,3,5,0.75,0.5,1.0,This joyful event has me feeling involved and powerful.
Ses01F_script01_2_M015,5,1,5,1.0,0.0,1.0,"This is cognitive content news show , making me spirit relaxed and powerful ."
Ses01F_script01_2_M016,4,2,5,0.75,0.25,1.0,That 's joyful ! I 'm quiet and confident about it .
Ses01F_script01_2_M017,5,1,5,1.0,0.0,1.0,"How joyful and quiet this is, making me feel strong."
Ses01F_impro06_F000,2,4,4,0.25,0.75,0.75,This gloomful event has me feeling active and bold .
Ses01F_impro06_F001,4,4,3,0.75,0.75,0.5,"I 'm joyful about what happened , active by the events , and feeling standard ."
Ses01F_impro06_F002,4,5,3,0.75,1.0,0.5,"I'm experiencing a joyful emotion, feeling aroused and capable."
Ses01F_impro06_F003,2,4,3,0.25,0.75,0.5,This depressed event has me feeling stimulated and normal.
Ses01F_impro06_F004,2,4,3,0.25,0.75,0.5,Can you believe how disquieted and commove this is ?
Ses01F_impro06_F005,4,4,4,0.75,0.75,0.75,"I'm happy about what happened, energetic by the events, and feeling assertive."
Ses01F_impro06_F006,3,3,4,0.5,0.5,0.75,"I feel fairish and mindful right now , controlling to handle this state of affairs ."
Ses01F_impro06_F007,2,3,4,0.25,0.5,0.75,"How down and aware this is, making me feel authoritative."
Ses01F_impro06_F008,4,3,3,0.75,0.5,0.5,"I 'm experiencing a satisfied emotion , feeling focused and adequate ."
Ses01F_impro06_F009,4,3,3,0.75,0.5,0.5,"I feel thrilled and thoughtful right now , adequate to handle this state of affairs ."
Ses01F_impro06_F010,4,4,4,0.75,0.75,0.75,Why do I feel so delighted and stimulated about this ?
Ses01F_impro06_F011,4,3,4,0.75,0.5,0.75,"How tickle and present this is , do me feel self-assertive ."
Ses01F_impro06_F012,4,2,5,0.75,0.25,1.0,"I ca n't believe how satisfied this is , I 'm relaxed and influential ."
Ses01F_impro06_F013,4,4,3,0.75,0.75,0.5,"I 'm pleased about what happened , wake up by the events , and feeling moderate ."
Ses01F_impro06_F014,3,3,2,0.5,0.5,0.25,This fine event has me feeling aware and intimidated.
Ses01F_impro06_F015,4,4,3,0.75,0.75,0.5,Do you smell satisfied and energetic about this too ?
Ses01F_impro06_F016,2,3,3,0.25,0.5,0.5,That's upset! I'm aware and fair about it.
Ses01F_impro06_F017,2,2,4,0.25,0.25,0.75,Isn't it gloomy how sleepy and strong this situation is?
Ses01F_impro06_F018,2,3,3,0.25,0.5,0.5,"The situation makes me sad, awake, and adequate."
Ses01F_impro06_F019,4,4,3,0.75,0.75,0.5,"The situation makes me happy , aroused , and competent ."
Ses01F_impro06_F020,4,3,4,0.75,0.5,0.75,This satisfied event has me feeling awake and commanding .
Ses01F_impro06_F021,4,3,4,0.75,0.5,0.75,"I'm experiencing a satisfied emotion, feeling attentive and powerful."
Ses01F_impro06_F022,2,2,4,0.25,0.25,0.75,"The site makes me depressed , relaxed , and authoritative ."
Ses01F_impro06_F023,4,4,3,0.75,0.75,0.5,This satisfied event has me feeling aroused and normal.
Ses01F_impro06_F024,5,4,3,1.0,0.75,0.5,"I feel glad and active right now, fair to handle this situation."
Ses01F_impro06_F025,4,3,5,0.75,0.5,1.0,"The situation makes me cheerful, involved, and controlling."
Ses01F_impro06_F026,3,2,4,0.5,0.25,0.75,"The situation makes me fair , placid , and dominant ."
Ses01F_impro06_F027,4,4,4,0.75,0.75,0.75,"This is delight tidings , hold me feel aroused and dominating ."
Ses01F_impro06_F028,2,2,4,0.25,0.25,0.75,"I'm experiencing a down emotion, feeling tranquil and dominant."
Ses01F_impro06_M000,4,4,3,0.75,0.75,0.5,This cheerful event has me feeling stimulated and normal.
Ses01F_impro06_M001,3,3,4,0.5,0.5,0.75,How can something so decent make me feel this aware and powerful?
Ses01F_impro06_M002,3,4,3,0.5,0.75,0.5,Why do I feel so reasonable and frenzied about this?
Ses01F_impro06_M003,3,4,4,0.5,0.75,0.75,This standard effect has me feeling commove and controlling .
Ses01F_impro06_M004,3,2,4,0.5,0.25,0.75,"I ca n't trust how moderate this is , I 'm serene and convinced ."
Ses01F_impro06_M005,3,4,3,0.5,0.75,0.5,"This is average news, making me feel aroused and competent."
Ses01F_impro06_M006,3,4,3,0.5,0.75,0.5,"I feel satisfactory and hyper right now , reasonable to handle this post ."
Ses01F_impro06_M007,3,4,3,0.5,0.75,0.5,"I feel neutral and excited right now, adequate to handle this situation."
Ses01F_impro06_M008,3,4,2,0.5,0.75,0.25,"I'm fair about what happened, intense by the events, and feeling uncertain."
Ses01F_impro06_M009,3,4,3,0.5,0.75,0.5,"The place makes me clean , frenetic , and reasonable ."
Ses01F_impro06_M010,3,3,4,0.5,0.5,0.75,"How mean and engaged this is , make me feeling assertive ."
Ses01F_impro06_M011,3,4,3,0.5,0.75,0.5,Can you believe how neutral and aroused this is?
Ses01F_impro06_M012,3,4,2,0.5,0.75,0.25,That 's average ! I 'm alert and subservient about it .
Ses01F_impro06_M013,3,4,2,0.5,0.75,0.25,"I 'm experiencing a acceptable emotion , feeling stimulated and weak ."
Ses01F_impro06_M014,3,3,3,0.5,0.5,0.5,That's acceptable! I'm engaged and sufficient about it.
Ses01F_impro06_M015,3,2,4,0.5,0.25,0.75,"I 'm OK about what happened , tranquil by the events , and feeling influential ."
Ses01F_impro06_M016,3,3,2,0.5,0.5,0.25,"This is reasonable news, making me feel engaged and vulnerable."
Ses01F_impro06_M017,2,2,4,0.25,0.25,0.75,How can something so infelicitous make me feel this calm and knock-down ?
